Fornavne til mænd, 1. januar 2025
(kun navne med tre eller flere forekomster)

Navn	ANTAL
MUNAF	6
MUNTADHAR	6
MUNZER	6
MUSAAB	6
MUSIE	6
MUSTAFFA	6
MUSTANSAR	6
MY	6
MYO	6
NABEL	6
NACEUR	6
NADAV	6
NAFI	6
NAGENDRA	6
NAJAH	6
NAJAT	6
NAJM	6
NALLE	6
NÁNDOR	6
NANU	6
NAOKI	6
NARENDER	6
NASHAAT	6
NASRI	6
NASROLLAH	6
NASSAR	6
NATDANAI	6
NAVARATNAM	6
NAVY	6
NAWAZ	6
NEBIL	6
NEBRAS	6
NEDKO	6
NEELAS	6
NELAS	6
NEVO	6
NIAS	6
NICHO	6
NICOLAOS	6
NICULAE	6
NIELS-ANKER	6
NII	6
NIKKO	6
NIL	6
NILS-JØRGEN	6
NIMER	6
NIRESH	6
NIROJAN	6
NITHARSAN	6
NITISH	6
NNAEMEKA	6
NÓAH	6
NOOA	6
NORBJØRN	6
NORIK	6
NORVALD	6
NUKAPPIAALUK	6
NUMAAN	6
NURIJA	6
NURUL	6
NÖKKVI	6
OBIE	6
OBRAD	6
ODDBJØRN	6
ODDVAR	6
ODYSSEAS	6
OFIR	6
OISIN	6
OJAS	6
OKAY	6
OLE-MARTIN	6
OLIVOR	6
OLTI	6
OMARI	6
OMKAR	6
OMRI	6
OSKAR-EMIL	6
OVIDIU-MIHAI	6
OZGUR	6
PAAL	6
PAAVO	6
PACIFIQUE	6
PÁL	6
PARASKEVAS	6
PAUL-ANDREI	6
PAUL-MIHAI	6
PAULS	6
PEIMAN	6
PEKKA	6
PENGFEI	6
PEP	6
PEREZ	6
PERVEZ	6
PETER-MARTIN	6
PETRU-DANIEL	6
PETYO	6
PHANUWAT	6
PHILLIPPE	6
PIERRICK	6
PIITAARAQ	6
PIRATHEEPAN	6
PIUS	6
POLA	6
POUL-OLE	6
POYA	6
PRABHU	6
PRASUN	6
PRATHEEPAN	6
PUSHKAR	6
PUSPA	6
PYLYP	6
QIAN	6
QUINTON	6
RABEI	6
RADEK	6
RADHA	6
RADIM	6
RADMAN	6
RADMEHR	6
RADOSTIN	6
RAFEL	6
RAHMATOLLAH	6
RAIED	6
RAINIER	6
RAJEEVAN	6
RAJENDRAN	6
RAJI	6
RAJNISH	6
RAMACHANDRAN	6
RAMADHAN	6
RAMIAR	6
RAMÓN	6
RAMSEN	6
RAMSES	6
RANVEER	6
RARES-STEFAN	6
RASEL	6
RATCHANON	6
RATEB	6
RAWA	6
RAYANSH	6
RAYMUND	6
RAZAK	6
RAZVAN-ALEXANDRU	6
RAZVAN-GABRIEL	6
RAZVAN-IONUT	6
RAZWAN	6
REAGAN	6
REDAE	6
REDJEP	6
REDOUAN	6
REDZHEP	6
REJNER	6
REMEE	6
RÉMY	6
REN	6
RÉNE	6
REY	6
RHYTHM	6
RIBER	6
RICCI	6
RISTE	6
RITVIK	6
RIYANSH	6
RIZO	6
ROAL	6
ROALL	6
ROBERT-CRISTIAN	6
ROBERTINO	6
ROBINSON	6
ROCK	6
RODE	6
RÓKUR	6
RONISH	6
RONNEY	6
ROUNI	6
RUBY	6
RUFAEL	6
RUHAN	6
RÜSTÜ	6
RZGAR	6
SABASTIAN	6
SABOOR	6
SADIN	6
SAEB	6
SAEF	6
SAFAK	6
SAFAR	6
SAFARI	6
SAHAN	6
SAIID	6
SAJIB	6
SAKARIE	6
SAKI	6
SAKIL	6
SAKO	6
SALAHUDIN	6
SAMPATH	6
SAMYAK	6
SANSKAR	6
SAQLAIN	6
SASIKUMAR	6
SATHISH	6
SATINDER	6
SATNAM	6
SAYANTAN	6
SCHACK	6
SEBAHTIN	6
SEBASTEAN	6
SEBASTIAN-IONUT	6
SEDDIK	6
SEFKO	6
SELIAS	6
SENAID	6
SENG	6
SERGIU-ANDREI	6
SERHAD	6
SEVAN	6
SEVKO	6
SEYDI	6
SHABANI	6
SHADRACK	6
SHAFIULLAH	6
SHAHMEER	6
SHAHZAIN	6
SHAIB	6
SHAKA	6
SHAPOUR	6
SHARAM	6
SHARJEEL	6
SHAWKAT	6
SHEKH	6
SHENKO	6
SHIRISH	6
SHKAR	6
SHORASH	6
SHOTA	6
SHPEJTIM	6
SHPEND	6
SHUN	6
SHUO	6
SIEGMUND	6
SIFAT	6
SIGISMUND	6
SIGURGEIR	6
SIKANDER	6
SILIAM	6
SILVESTER	6
SIMAO	6
SÍMON	6
SINIUS	6
SION	6
SIVASUBRAMANIAM	6
SIVERTH	6
SIYUAN	6
SIZAR	6
SLADJAN	6
SLAVI	6
SOFYAN	6
SOLTAN	6
SOM	6
SONNIE	6
SOROOSH	6
SOROSH	6
SOUBHI	6
SPARSH	6
SPARTAK	6
STANI	6
STEFAN-COSMIN	6
STEFAN-GABRIEL	6
STEINGRIMUR	6
STELIOS	6
STEPHANO	6
STERGIOS	6
STEVO	6
STORMUR	6
STURLA	6
SUBIN	6
SUBODH	6
SUHIL	6
SUJAY	6
SUKRU	6
SULLIVAN	6
SUNAJ	6
SURESHKUMAR	6
SVEND-ARNE	6
SVEND-HENRIK	6
SVEND-JØRGEN	6
SVEN-OVE	6
SVYATOSLAV	6
SWEN	6
SYDNEY	6
SØREN-CHRISTIAN	6
SØRENN	6
TABASSUM	6
TACO	6
TADEAS	6
TADEO	6
TAHSEEN	6
TAIMUR	6
TAISIR	6
TAMME	6
TANAY	6
TANKA	6
TAUSEEF	6
TAWFIC	6
TAYFUR	6
TEMUR	6
THADDEUS	6
THADEUS	6
THANGARAJAH	6
THAO	6
THARSAN	6
THAVARAJAH	6
THORKEL	6
THULE	6
THUONG	6
THUY	6
THYR	6
TIEMEN	6
TIKA	6
TILAK	6
TILMAN	6
TIMOFII	6
TIMOTHÉ	6
TINH	6
TIO	6
TJANO	6
TOBEY	6
TOHID	6
TOMAZ	6
TOMER	6
TOMOKI	6
TORGNY	6
TÓRI	6
TORRE	6
TRIZTAN	6
TRONDUR	6
TWAN	6
TWANA	6
TYRESE	6
TYTUS	6
UGIS	6
ULVI	6
VAGN-AAGE	6
VAHAB	6
VAKARIS	6
VALENTIN-IONUT	6
VAMSI	6
VARTAN	6
VASILE-CATALIN	6
VASILE-MARIAN	6
VATAN	6
VED	6
VEJSIL	6
VELO	6
VENU	6
VENUGOPAL	6
VERGIL	6
VERON	6
VIK	6
VIKTOR-EMIL	6
VILBUR	6
VILLIUS	6
VINKO	6
VIRAT	6
VIREN	6
VJEKOSLAV	6
VLAD-GABRIEL	6
VLAD-IONUT	6
VLAD-MIHAI	6
VYTAS	6
VYTIS	6
WADE	6
WALLY	6
WENBO	6
WENJUN	6
WILLARD	6
WILLIAMS	6
WISDOM	6
WU	6
WULF	6
XHEMIL	6
XIAOMING	6
YAMAC	6
YANICK	6
YAQOOB	6
YAR	6
YASSAR	6
YAZEN	6
YEHUDA	6
YEISON	6
YIGITHAN	6
YIN	6
YLBER	6
YOAB	6
YOAN	6
YOGENDRA	6
YONA	6
YUBARAJ	6
YUDZHEL	6
YUHAN	6
YULI	6
YUMIT	6
YUSA	6
YUSHA	6
YUXIANG	6
YUXUAN	6
ZAHIDUL	6
ZAKRIA	6
ZAN	6
ZAPP	6
ZAW	6
ZEKAI	6
ZELALEM	6
ZENUN	6
ZERAY	6
ZERESENAY	6
ZEYN	6
ZHIYU	6
ZIAULLAH	6
ZICO	6
ZIGURD	6
ZILAZ	6
ZINEDIN	6
ZIVORAD	6
ZIYANG	6
ZNAR	6
ZUBAYR	6
ZUBEYR	6
ZULQARNAIN	6
AANNGUAQ	5
AARISH	5
AARNAV	5
AASIM	5
ABASIN	5
ABDE	5
ABDELHALIM	5
ABDELJALIL	5
ABDELOUAHED	5
ABDELQADER	5
ABDIKHADAR	5
ABDIRASAK	5
ABDOLHAMID	5
ABDULBAKI	5
ABDULBARI	5
ABDULFATAH	5
ABDULFATTAH	5
ABDULGADIR	5
ABDULHALIM	5
ABDULJABBAR	5
ABDULLE	5
ABDULMALEK	5
ABDULRAHEEM	5
ABDULRAUF	5
ABDULRHMAN	5
ABDULWAHID	5
ABDÜL	5
ABEBE	5
ÁBEL	5
ABOLGHASEM	5
ABREHAM	5
ABRHAM	5
ADAMS	5
ADHURIM	5
ADLAN	5
ADO	5
ADRIAN-ANDREI	5
ADRIAN-DANIEL	5
ADRIAN-IONUT	5
ADRIAN-LAURENTIU	5
ADRIAN-VALENTIN	5
ADVAIT	5
ADVIT	5
AFEWERKI	5
AFSAR	5
AFZAAL	5
AGAM	5
AGNI	5
AHARON	5
AHILAN	5
AHOURA	5
AHSEN	5
AIAS	5
AIMEN	5
AIMO	5
AISTIS	5
AJMAN	5
AKARAN	5
AKAY	5
AKEEM	5
AKIO	5
AKSHAJ	5
AKUL	5
ALAE	5
ALAEDDINE	5
ALAM	5
ALAS	5
ALAZAR	5
ALBERTAS	5
ALEKSANDRO	5
ALEXANDRU-CLAUDIU	5
ALEXANDRU-COSMIN	5
ALEXANDRU-EMANUEL	5
ALEXX	5
ALI-AKBAR	5
ALIDZHAN	5
ALIN-FLORIN	5
ALIN-MARIAN	5
ALIN-MIHAI	5
ALIRAMI	5
ALISAN	5
ALIUS	5
ALLEX	5
ALONZO	5
ALOYS	5
ALUN	5
ALVILD	5
ALVIND	5
ALVISE	5
AMANAT	5
AMANG	5
AMARA	5
AMARI	5
AMEY	5
AMIAS	5
AMILA	5
AMILCAR	5
AMIRMAHDI	5
AMRITPAL	5
AMZA	5
ANANDO	5
ANANTA	5
ANATOLIJUS	5
ANDERS-JACOB	5
ANDERS-JØRGEN	5
ANDJELKO	5
ANDRÉAS	5
ANDREI-LAURENTIU	5
ANDREI-MIHAI	5
ANDREI-ROBERT	5
ANDRIJ	5
ANDZEJ	5
ANEEL	5
ANGELITO	5
ANGESOM	5
ANGHEL	5
ANGUTITSIAQ	5
ANHAD	5
ANIRBAN	5
ANIRUDDHA	5
ANKIDO	5
ANNFINN	5
ANNIS	5
ANOJAN	5
ANOSH	5
ANSEL	5
ANSELM	5
ANSELMO	5
ANTONIE	5
ANWER	5
ARAYA	5
ARDIJAN	5
ARENTH	5
ARGJENT	5
ARHAAN	5
ARIEN	5
ARIJIT	5
ARISTIDIS	5
ARIUS	5
ARJANIT	5
ARKALUK	5
ARKHYP	5
ARNALDUR	5
ARNOLDUS	5
ARNÞÓR	5
ARSAL	5
ARSENI	5
ARTHIT	5
ARTOUR	5
ARTYOM	5
ARTÜRS	5
ASANKA	5
ASEEM	5
ASHENAFI	5
ASHIS	5
ASHOUR	5
ASHWANI	5
ASIL	5
ASKAN	5
ASKOLD	5
ASLAMBEK	5
ASLAUG	5
ASP	5
ASSAN	5
ASTER	5
ASTRO	5
ATHAR	5
AULON	5
AUN	5
AVAND	5
AVDIJA	5
AVYAN	5
AVYUKT	5
AWAS	5
AWESOME	5
AYANSH	5
AYBARS	5
AYDARUS	5
AYDZHAN	5
AYED	5
AYUSHMAN	5
AZA	5
AZZEDDINE	5
BAC	5
BADAL	5
BADRI	5
BAHADOR	5
BAHAR	5
BAKHTYAR	5
BALAKRISHNAN	5
BALAKUMAR	5
BALAMURUGAN	5
BALIAN	5
BALOO	5
BALRAJ	5
BAR	5
BARAKA	5
BARBAROS	5
BARDHYL	5
BARKAT	5
BARON	5
BARTHOLOMEUS	5
BARTOLOME	5
BASHIIR	5
BATA	5
BAUKE	5
BAUNE	5
BAXTER	5
BAYAZID	5
BEDIR	5
BEHRAM	5
BENARD	5
BENT-JØRGEN	5
BERAY	5
BESHIR	5
BESLAN	5
BESTUN	5
BEWAR	5
BEYDZHAN	5
BHANU	5
BHASKAR	5
BHUVAN	5
BIBASH	5
BIJU	5
BIKESH	5
BINOY	5
BIRHAN	5
BJARTMAR	5
BLAGOJE	5
BLAINE	5
BLAZ	5
BLEDI	5
BLERTON	5
BODIN	5
BOGDAN-ANDREI	5
BOGDAN-CRISTIAN	5
BOGDAN-IULIAN	5
BOLESLAW	5
BONE	5
BOUBACAR	5
BOUJEMAA	5
BRAULIO	5
BRAYDEN	5
BREMER	5
BRIANN	5
BUBACARR	5
BÚI	5
BUN	5
BURRE	5
BURUK	5
CABDI	5
CABDULAAHI	5
CAIUS	5
CALLAN	5
CANDER	5
CARL-GEORG	5
CARL-HENNING	5
CARLITO	5
CARL-LOUI	5
CARL-MAGNUS	5
CASBIAN	5
CASILLIAS	5
CASIMIR	5
CATALIN-CONSTANTIN	5
CATALIN-IOAN	5
CATALIN-MIHAI	5
CELESTIN	5
CESUR	5
CEYLAN	5
CEZAR-ALEXANDRU	5
CHAIM	5
CHAKIR	5
CHAMAN	5
CHE	5
CHIRIL	5
CHRILLES	5
CHRISTIERN	5
CHRISTOFFEL	5
CHRISTOFOROS	5
CHUONG	5
CIPRIAN-CONSTANTIN	5
CIPRIAN-DANIEL	5
CLÁUDIO	5
CLAUS-JØRN	5
CLEMMEN	5
CLIFTON	5
CODIE	5
CONSTANTIN-ALIN	5
CONSTANTINO	5
COSMIN-ANDREI	5
COSMIN-FLORIN	5
COSMIN-GABRIEL	5
COSMOS	5
CRISTIAN-ALIN	5
CRISTIAN-FLORIN	5
CRISTIAN-MIHAI	5
CU	5
CYRILL	5
DABAN	5
DACIAN	5
DADI	5
DAÐI	5
DAIRIS	5
DAISUKE	5
DALI	5
DALIP	5
DANEL	5
DAN-ERIK	5
DANH	5
DANIE	5
DANIEL-COSTEL	5
DANIEL-NICOLAE	5
DANIEL-VASILE	5
DANO	5
DAOOD	5
DAREK	5
DARJAN	5
DARYAN	5
DARYOSH	5
DAVID-IONUT	5
DEACON	5
DEEPESH	5
DEEQ	5
DEJVID	5
DELER	5
DELSHIR	5
DEMID	5
DEMIRHAN	5
DEMYD	5
DENIZHAN	5
DEREJE	5
DESIMIR	5
DESTINY	5
DEVRIS	5
DEZSO	5
DHRUBA	5
DHURBA	5
DIAM	5
DIAMANT	5
DIAMOND	5
DIEP	5
DIERK	5
DILDAR	5
DILLAN	5
DIMOS	5
DINU	5
DIONISIE	5
DIOR	5
DITMAR	5
DJENAN	5
DJIBRIL	5
DJONI	5
DJONNI	5
DOGU	5
DOGUHAN	5
DOMINIC-ANDREI	5
DONIK	5
DORJE	5
DOST	5
DRAGOS-IONUT	5
DRINOR	5
DROR	5
DUMITRU-FLORIN	5
DZAVID	5
DZELJALJ	5
DZINTARS	5
ECKART	5
EDGEN	5
EDILBERTO	5
EDLEF	5
EDREES	5
EDUARD-CRISTIAN	5
EDVARDS	5
EGHBAL	5
EHM	5
EHUD	5
EIVAR	5
ELANDER	5
ELIAM	5
ELIASS	5
ELIEL	5
ELIGIJUS	5
ELLIAS	5
ELVER	5
ELVIJS	5
EMERIC	5
EMERY	5
EMILIJUS	5
EMILIOS	5
EMMA	5
EMRAAN	5
ENAYATULLAH	5
ENNES	5
ERDEN	5
ERIN	5
ERKUT	5
ERSEL	5
ERVINS	5
ESAU	5
ESPOIR	5
EUGENIJUS	5
EUSEBIU	5
EVAAN	5
EVARISTO	5
EYAN	5
EYJOLFUR	5
EYJÓLFUR	5
EYUB	5
EZEDDIN	5
EZEL	5
EZZEDDIN	5
FAAIZ	5
FAHID	5
FAIQ	5
FAISEL	5
FAIYAZ	5
FANG	5
FARAKH	5
FARDEEN	5
FARIDOON	5
FARIK	5
FAROQ	5
FARUQ	5
FASIH	5
FAYCAL	5
FEIKE	5
FEIM	5
FELEX	5
FENIX	5
FENRIR	5
FERAD	5
FERAMUZ	5
FERDAWS	5
FERDINANDO	5
FIAZ	5
FINNLEY	5
FINN-OLE	5
FIRAZ	5
FIROZ	5
FIZAN	5
FLAVIAN	5
FLOKI	5
FLOREA	5
FLORIN-ALIN	5
FLORIN-CONSTANTIN	5
FLORIN-COSMIN	5
FLORIN-MARIUS	5
FLORJAN	5
FLURIM	5
FOLMAR	5
FORD	5
FORREST	5
FRANC	5
FRYDERYK	5
GABRIEL-COSMIN	5
GABRIELIS	5
GABRIEL-MIHAI	5
GAETAN	5
GAFAR	5
GAJAN	5
GAJENDRA	5
GAJENDRAN	5
GAJUR	5
GALAL	5
GARÐAR	5
GARIK	5
GASEM	5
GEBREHIWET	5
GEHAD	5
GENADIJS	5
GENNADIY	5
GEORGIJ	5
GEREON	5
GERHARDUS	5
GERMÁN	5
GERRARD	5
GHANDI	5
GHEORGHII	5
GHOLAMHOSSEIN	5
GHOLAM-REZA	5
GIFT	5
GIJSBERTUS	5
GILDAS	5
GLOIRE	5
GOJKO	5
GOKSEL	5
GOPINATH	5
GOUTAM	5
GRANE	5
GRAVES	5
GRÉGOIRE	5
GRETAR	5
GRIGORY	5
GUDJÓN	5
GUDLAUGUR	5
GUNLEIF	5
GURDEV	5
GUTTI	5
GVIDO	5
GWAN	5
GÜRHAN	5
GYØRGY	5
GÖTZ	5
HAADI	5
HAAKAN	5
HABIBUR	5
HAFTHOR	5
HAGI	5
HAIDARA	5
HAMAYOUN	5
HAMID-REZA	5
HAMMADI	5
HAMZI	5
HANNS	5
HANS-VERNER	5
HANS-WALTER	5
HAOCHEN	5
HARALDS	5
HARDEV	5
HARINDER	5
HARITH	5
HARIZ	5
HARJIT	5
HARJOT	5
HARMEN	5
HARSHITH	5
HARTWIG	5
HARVINDER	5
HASSAM	5
HASSIB	5
HAUK	5
HAVAND	5
HAVI	5
HAWAL	5
HAXHI	5
HAYTAM	5
HE	5
HECHAM	5
HEDAYAT	5
HEINZ-PETER	5
HEITHAM	5
HEMN	5
HENRIC	5
HERCULES	5
HERSH	5
HERWIG	5
HESHMAT	5
HESSAM	5
HEVAL	5
HILARIO	5
HIROSHI	5
HISAM	5
HISNI	5
HJARNAR	5
HJØRLEIF	5
HLA	5
HODJA	5
HOI	5
HOJAT	5
HOMAYOON	5
HONGSHENG	5
HOSHYAR	5
HOUSAM	5
HOVHANNES	5
HOZAIFA	5
HRANNAR	5
HTET	5
HUBA	5
HUGI	5
HURSUT	5
HUXLEY	5
HØRÐUR	5
HÖRÐUR	5
IAKOVOS	5
IASONAS	5
IENS	5
IFEANYI	5
IFRAIM	5
IFTEKHAR	5
IGAL	5
IHEB	5
IKENNA	5
ILAI	5
ILASIAQ	5
ILIJAS	5
ILKAN	5
ILYES	5
IMANOL	5
INAKI	5
INAM	5
INDIKA	5
INDRIT	5
INGARS	5
INGIMAR	5
INGÓLFUR	5
INGVOR	5
INGWER	5
IOAN-CRISTIAN	5
IOAN-OVIDIU	5
ION-BOGDAN	5
IONEL-COSMIN	5
IONUT-CLAUDIU	5
IONUT-IULIAN	5
IONUT-LUCIAN	5
IONUT-MIHAI	5
IONUT-RAZVAN	5
IONUT-ROBERT	5
IONUT-SEBASTIAN	5
IRWIN	5
ISEN	5
ISHAAK	5
ISKREN	5
ISSEI	5
ISURU	5
IULIAN-ALEXANDRU	5
IULIAN-ANDREI	5
IULIAN-IONUT	5
IULIAN-MARIUS	5
IVEN	5
IZAC	5
IZAIR	5
JAABIR	5
JABRIEL	5
JACOOB	5
JACOUB	5
JAFET	5
JAGTAR	5
JAHANZEB	5
JAHIDUL	5
JAHIR	5
JAIMY	5
JAIRUS	5
JALLAL	5
JAN-ERIC	5
JANUSHAN	5
JASAR	5
JASHAR	5
JASMEET	5
JASPUR	5
JASSIN	5
JAYME	5
JEAN-CHARLES	5
JEBRAIL	5
JED	5
JEEVA	5
JEGANATHAN	5
JELTE	5
JEMIL	5
JENS-BO	5
JENS-EJNAR	5
JEPPEH	5
JIANG	5
JINGBO	5
JINYU	5
JIRÍ	5
JIYANSH	5
JOACKIM	5
JOAR	5
JOÉL	5
JOEP	5
JOERI	5
JOH	5
JOKO	5
JONNE	5
JONSVEIN	5
JOONA	5
JOOSEP	5
JORGEN	5
JORI	5
JORRIT	5
JOSSEF	5
JOSU	5
JOUAN	5
JOUKO	5
JOUNI	5
JOVO	5
JÚLIO	5
JULIUZ	5
JUNYA	5
JÜRG	5
JÄNIS	5
JÖRGEN	5
KAI-AAGE	5
KAIRO	5
KAIVAN	5
KAJ-AAGE	5
KALI	5
KALIL	5
KALMAN	5
KALU	5
KAMLESH	5
KANAV	5
KANDEEPAN	5
KANG	5
KARANBIR	5
KARL-ANTON	5
KARL-LOUIS	5
KARLSON	5
KASHAN	5
KASPER-EMIL	5
KAUSTUBH	5
KAVAN	5
KAWAR	5
KAWSAR	5
KEE	5
KEIR	5
KEMALETTIN	5
KENO	5
KENTO	5
KENWIN	5
KESSE	5
KEYNAN	5
KHAIBAR	5
KHAIR	5
KHAIRUL	5
KHASHAYAR	5
KHEDER	5
KHEN	5
KHIZER	5
KIANOSH	5
KIDUS	5
KIERON	5
KITTISAK	5
KIUMARS	5
KIVAN	5
KLAUDIJUS	5
KLAUDIO	5
KLAUS-HENRIK	5
KLEVIS	5
KNOX	5
KNUD-JØRGEN	5
KNUD-OVE	5
KNUTH	5
KOHEI	5
KONRÁD	5
KOOROSH	5
KORAB	5
KORMÁKUR	5
KORNELIS	5
KOROSH	5
KOSHIN	5
KRISHAL	5
KRISHANTH	5
KRISJANIS	5
KRISTS	5
KRUNOSLAV	5
KRYSPIN	5
KRØJ	5
KULASINGAM	5
KULWINDER	5
KUMARAN	5
KUSH	5
KÜRSAD	5
LAIS	5
LANDO	5
LANDRY	5
LANO	5
LAP	5
LARI	5
LARS-HENNING	5
LARS-MARTIN	5
LARS-MICHAEL	5
LAURA	5
LAURENTIU-ANDREI	5
LAURENTIU-GABRIEL	5
LAXMI	5
LAZKIN	5
LAZZE	5
LEDRI	5
LEEROY	5
LEHEL	5
LEIFUR	5
LEIGHTON	5
LEN	5
LEONIS	5
LÉOPOLD	5
LEW	5
LICAS	5
LIJAN	5
LINK	5
LIUTAURAS	5
LIYAN	5
LORIAN	5
LORNE	5
LOUCA	5
LOUIIE	5
LUAS	5
LUCIAN-IONUT	5
LUCIJAN	5
LUM	5
LÜTFÜ	5
LYUTVI	5
MAAMOUN	5
MADARS	5
MADJID	5
MADS-BJØRN	5
MADS-PEDER	5
MAGD	5
MAGNUS-EMIL	5
MAHALINGAM	5
MAHARI	5
MAHD	5
MAHMMUD	5
MAJOR	5
MAKIN	5
MAKRAM	5
MAKSUT	5
MALI	5
MALICH	5
MALLICK	5
MALTHA	5
MAMAD	5
MANAL	5
MANDIP	5
MANOOCHEHR	5
MANUS	5
MARCELI	5
MAREL	5
MARGON	5
MARIAN-CATALIN	5
MARIAN-LAURENTIU	5
MARIUS-ALIN	5
MARIUS-BOGDAN	5
MARIUS-CIPRIAN	5
MARIUS-LUCIAN	5
MARKIIAN	5
MARKILD	5
MARKÚS	5
MARKUZ	5
MARQUS	5
MARVEN	5
MARYAN	5
MASI	5
MASIHULLAH	5
MASSIH	5
MATHAN	5
MATHUSHAN	5
MATTIN	5
MATVEY	5
MAUNO	5
MAURÍCIO	5
MAURYCY	5
MAYOORAN	5
MAZ	5
MEBRAHTOM	5
MECK	5
MEDHANE	5
MEDHAT	5
MEDZHNUN	5
MEET	5
MEHMETALI	5
MEHMOOD	5
MEHRAB	5
MEHRETAB	5
MEHYAR	5
MEIKEY	5
MEKIN	5
MEKONNEN	5
MELCHIOR	5
MELVIS	5
MELWIN	5
MENDIM	5
MERSUDIN	5
MHRETAB	5
MICHAZ	5
MICHÉL	5
MIHAI-CIPRIAN	5
MIHAI-CLAUDIU	5
MIHAI-COSMIN	5
MIHAI-FLORIN	5
MIHIR	5
MIHRETEAB	5
MIKÂIL	5
MIKELIS	5
MIKIO	5
MIKK	5
MIKULÁS	5
MILÁN	5
MILIJAN	5
MILLIAM	5
MILOMIR	5
MILON	5
MIMAR	5
MINCHO	5
MINGHAO	5
MINGHUI	5
MININNGUAQ	5
MIOMIR	5
MIQDAD	5
MIREK	5
MIRÓ	5
MISEL	5
MISHEL	5
MISO	5
MITAN	5
MITCHEL	5
MITJA	5
MIZANUR	5
MOAZ	5
MOBEEN	5
MOE	5
MOHAB	5
MOHAMD	5
MOHAMED-AMIN	5
MOHAMMADHADI	5
MOHAMMADHASSAN	5
MOHAMMADMAHDI	5
MOHANA	5
MOHARAM	5
MOHSSEN	5
MOIN	5
MOJIB	5
MON	5
MOON	5
MOUAZ	5
MOZAFAR	5
MUBASHER	5
MUFID	5
MUGTABA	5
MUHAMER	5
MUHMAD	5
MUHO	5
MUHYADIN	5
MUNIIR	5
MUNTADAR	5
MUQTAR	5
MURILO	5
MURIZ	5
MURPHY	5
MURTEZAN	5
MUSAH	5
MUSHARAF	5
MYKHAIL	5
MÜKREMIN	5
MYLIUS	5
MÜNIR	5
NADZI	5
NAFIS	5
NAFIZ	5
NAGENDRAM	5
NAIEF	5
NAJEBULLAH	5
NAKUL	5
NAMI	5
NANDO	5
NANO	5
NANOQ	5
NAQIB	5
NARINDER	5
NATALE	5
NATTHAPHONG	5
NAWFAL	5
NAZAKAT	5
NAZARENO	5
NAZEER	5
NAZRUL	5
NEDYALKO	5
NEDZHATIN	5
NEELIX	5
NEKLAS	5
NEKTARIOS	5
NEMATOLLAH	5
NEMER	5
NGUN	5
NHUT	5
NIAMATULLAH	5
NICAZ	5
NICOLAE-LUCIAN	5
NICOLAE-VALENTIN	5
NICOLAU	5
NIELS-BJØRN	5
NIELS-JOHAN	5
NIELS-ÅGE	5
NIHAL	5
NIJAS	5
NIJAZI	5
NIKESH	5
NIKITAS	5
NILS-BO	5
NILS-PETER	5
NIMESH	5
NINEL	5
NIROJ	5
NIRVAAN	5
NIRVIK	5
NISHANTHAN	5
NISS	5
NITHARSHAN	5
NITHIN	5
NIVETHAN	5
NIYAZ	5
NOBERT	5
NOFEL	5
NOMAAN	5
NORBERTO	5
NORBU	5
NORDAHL	5
NORDBJØRN	5
NORSAQ	5
NOVI	5
NOVO	5
NOYAN	5
NURAN	5
NUUNU	5
OBAY	5
OBED	5
OCTAVE	5
ÓÐIN	5
ODISHO	5
OLAWALE	5
OLE-CHRISTIAN	5
OLE-STEEN	5
OLGIERD	5
OLVAN	5
OMAID	5
ONDER	5
ONNO	5
ORCUN	5
OSAID	5
OSEI	5
OSWALDO	5
OUAIS	5
OVIDIU-DANIEL	5
OVIDIU-IONUT	5
OZKAR	5
OZZIE	5
PAI	5
PAJA	5
PALMI	5
PALO	5
PASCHALIS	5
PASI	5
PASO	5
PATREKUR	5
PAUL-CONSTANTIN	5
PAUL-HENNING	5
PAWLOS	5
PAY	5
PAYWAND	5
PEMBA	5
PEPIJN	5
PER-MARTIN	5
PER-OLOF	5
PER-OLUF	5
PHAN	5
PHUN	5
PIERCE	5
PILO	5
PRABHJOT	5
PRANJAL	5
PRASHANNA	5
PRATHAM	5
PRATYUSH	5
PRAYASH	5
PREET	5
PRESLAV	5
PRESTON	5
PRIOR	5
PRITPAL	5
PRIYANSHU	5
PULKIT	5
QADEER	5
QADER	5
QAIM	5
QAMIL	5
QASAM	5
QASSIM	5
QEMAJL	5
QIN	5
QINGFENG	5
QUAZI	5
QUINTEN	5
RAAED	5
RACHAD	5
RADOS	5
RADU-FLORIN	5
RADU-GABRIEL	5
RADU-MIHAI	5
RADU-STEFAN	5
RAEED	5
RAFE	5
RAFEH	5
RAFFI	5
RAFIULLAH	5
RAFN	5
RAGHAVENDRA	5
RAGHU	5
RAGNVALD	5
RAHAT	5
RAIAN	5
RAIDEN	5
RAJALINGAM	5
RAKIM	5
RAKIP	5
RAMADHANI	5
RAME	5
RAMEEZ	5
RAMEL	5
RAMEZAN	5
RAMKUMAR	5
RAMSEY	5
RAMYAR	5
RANDHIR	5
RANJ	5
RANJEET	5
RAQIB	5
RARES-ANDREI	5
RARES-CONSTANTIN	5
RARES-GABRIEL	5
RARES-IONUT	5
RARES-MIHAI	5
RASTIN	5
RATNAKUMAR	5
RAUL-ANDREI	5
RAVINDRAN	5
RAYEN	5
RAZVAN-ANDREI	5
RAZVAN-MARIAN	5
REFET	5
REHMAT	5
REIDER	5
REIJO	5
